dt;dt_iso;city_id;city_name;lat;lon;temp;temp_min;temp_max;pressure;sea_level;grnd_level;humidity;wind_speed;wind_deg;rain_1h;rain_3h;rain_24h;rain_today;snow_1h;snow_3h;snow_24h;snow_today;clouds_all;weather_id;weather_main;weather_description;weather_icon
1514764800;2018-01-01 00:00:00 +0000 UTC;2825297;;;;282.15;282.15;282.15;1006;;;70;2;220;;;;;;;;;75;803;Clouds;broken clouds;04n
1514768400;2018-01-01 01:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;1007;;;87;3;270;;;;;;;;;75;500;Rain;light rain;10n
1514772000;2018-01-01 02:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;1008;;;75;5;250;;;;;;;;;75;803;Clouds;broken clouds;04n
1514775600;2018-01-01 03:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;1008;;;75;5;220;;;;;;;;;0;800;Clear;Sky is Clear;01n
1514779200;2018-01-01 04:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1008;;;81;5;220;;;;;;;;;0;800;Clear;Sky is Clear;01n
1514782800;2018-01-01 05:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1009;;;75;5;220;;;;;;;;;75;803;Clouds;broken clouds;04n
1514786400;2018-01-01 06:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1009;;;75;6;230;;;;;;;;;75;803;Clouds;broken clouds;04n
1514790000;2018-01-01 07:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1010;;;81;5;250;;;;;;;;;75;500;Rain;light rain;10n
1514793600;2018-01-01 08:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1010;;;81;6;240;;;;;;;;;40;500;Rain;light rain;10d
1514797200;2018-01-01 09:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1011;;;81;5;240;;;;;;;;;20;801;Clouds;few clouds;02d
1514800800;2018-01-01 10:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1011;;;70;5;230;;;;;;;;;20;801;Clouds;few clouds;02d
1514804400;2018-01-01 11:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;1010;;;65;5;230;;;;;;;;;20;801;Clouds;few clouds;02d
1514808000;2018-01-01 12:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;1009;;;61;6;210;;;;;;;;;20;801;Clouds;few clouds;02d
1514811600;2018-01-01 13:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;1007;;;61;5;210;;;;;;;;;20;801;Clouds;few clouds;02d
1514815200;2018-01-01 14:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;1005;;;85;5;210;;;;;;;;;20;801;Clouds;few clouds;02d
1514818800;2018-01-01 15:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;1004;;;85;4;200;;;;;;;;;0;800;Clear;Sky is Clear;01d
1514822400;2018-01-01 16:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1003;;;85;4;170;;;;;;;;;0;800;Clear;Sky is Clear;01n
1514826000;2018-01-01 17:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1001;;;82;3;170;;;;;;;;;0;800;Clear;Sky is Clear;01n
1514829600;2018-01-01 18:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1001;;;56;5;200;;;;;;;;;0;800;Clear;Sky is Clear;01n
1514833200;2018-01-01 19:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1001;;;70;6;210;;;;;;;;;75;803;Clouds;broken clouds;04n
1514836800;2018-01-01 20:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1001;;;81;6;200;;;;;;;;;75;803;Clouds;broken clouds;04n
1514840400;2018-01-01 21:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1001;;;75;6;210;;;;;;;;;75;500;Rain;light rain;10n
1514844000;2018-01-01 22:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1002;;;81;6;220;;;;;;;;;75;500;Rain;light rain;10n
1514847600;2018-01-01 23:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1004;;;87;9;240;;;;;;;;;75;500;Rain;light rain;10n
1514851200;2018-01-02 00:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1005;;;86;9;260;;;;;;;;;75;500;Rain;light rain;10n
1514854800;2018-01-02 01:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1007;;;80;6;250;;;;;;;;;40;802;Clouds;scattered clouds;03n
1514858400;2018-01-02 02:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1008;;;75;5;250;;;;;;;;;75;803;Clouds;broken clouds;04n
1514862000;2018-01-02 03:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1009;;;80;4;230;;;;;;;;;75;500;Rain;light rain;10n
1514865600;2018-01-02 04:00:00 +0000 UTC;2825297;;;;277.15;277.15;277.15;1009;;;86;7;240;;;;;;;;;40;802;Clouds;scattered clouds;03n
1514869200;2018-01-02 05:00:00 +0000 UTC;2825297;;;;276.15;276.15;276.15;1010;;;93;4;230;;;;;;;;;75;520;Rain;light intensity shower rain;09n
1514872800;2018-01-02 06:00:00 +0000 UTC;2825297;;;;276.15;276.15;276.15;1010;;;93;2;230;;;;;;;;;75;520;Rain;light intensity shower rain;09n
1514876400;2018-01-02 07:00:00 +0000 UTC;2825297;;;;276.15;276.15;276.15;1011;;;93;7;250;;;;;;;;;75;520;Rain;light intensity shower rain;09n
1514880000;2018-01-02 08:00:00 +0000 UTC;2825297;;;;276.15;276.15;276.15;1013;;;93;3;210;;;;;;;;;75;520;Rain;light intensity shower rain;09d
1514883600;2018-01-02 09:00:00 +0000 UTC;2825297;;;;277.15;277.15;277.15;1013;;;86;4;230;;;;;;;;;75;803;Clouds;broken clouds;04d
1514887200;2018-01-02 10:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1015;;;80;6;240;;;;;;;;;40;802;Clouds;scattered clouds;03d
1514890800;2018-01-02 11:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1015;;;75;6;250;;;;;;;;;75;803;Clouds;broken clouds;04d
1514894400;2018-01-02 12:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1015;;;70;7;270;;;;;;;;;75;803;Clouds;broken clouds;04d
1514898000;2018-01-02 13:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1015;;;80;6;270;;;;;;;;;75;520;Rain;light intensity shower rain;09d
1514901600;2018-01-02 14:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1015;;;86;2;230;;;;;;;;;75;803;Clouds;broken clouds;04d
1514905200;2018-01-02 15:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1015;;;80;3;230;;;;;;;;;75;803;Clouds;broken clouds;04d
1514908800;2018-01-02 16:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1015;;;75;2;220;;;;;;;;;0;800;Clear;Sky is Clear;01n
1514912400;2018-01-02 17:00:00 +0000 UTC;2825297;;;;277.15;277.15;277.15;1015;;;87;2;210;;;;;;;;;0;800;Clear;Sky is Clear;01n
1514916000;2018-01-02 18:00:00 +0000 UTC;2825297;;;;276.15;276.15;276.15;1015;;;87;1;0;;;;;;;;;0;800;Clear;Sky is Clear;01n
1514919600;2018-01-02 19:00:00 +0000 UTC;2825297;;;;277.15;277.15;277.15;1014;;;87;2;170;;;;;;;;;0;800;Clear;Sky is Clear;01n
1514923200;2018-01-02 20:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1013;;;75;3;200;;;;;;;;;0;800;Clear;Sky is Clear;01n
1514926800;2018-01-02 21:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1012;;;80;4;200;;;;;;;;;75;520;Rain;light intensity shower rain;09n
1514930400;2018-01-02 22:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1011;;;75;3;180;;;;;;;;;75;803;Clouds;broken clouds;04n
1514934000;2018-01-02 23:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1010;;;70;4;190;;;;;;;;;75;500;Rain;light rain;10n
1514937600;2018-01-03 00:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1008;;;75;4;210;;;;;;;;;75;500;Rain;light rain;10n
1514941200;2018-01-03 01:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1007;;;81;4;210;;;;;;;;;75;803;Clouds;broken clouds;04n
1514944800;2018-01-03 02:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1006;;;87;2;220;;;;;;;;;75;803;Clouds;broken clouds;04n
1514948400;2018-01-03 03:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1004;;;87;3;210;;;;;;;;;75;803;Clouds;broken clouds;04n
1514952000;2018-01-03 04:00:00 +0000 UTC;2825297;;;;282.15;282.15;282.15;1001;;;81;5;190;;;;;;;;;75;803;Clouds;broken clouds;04n
1514955600;2018-01-03 05:00:00 +0000 UTC;2825297;;;;283.15;283.15;283.15;998;;;76;6;200;;;;;;;;;75;520;Rain;light intensity shower rain;09n
1514959200;2018-01-03 06:00:00 +0000 UTC;2825297;;;;283.15;283.15;283.15;994;;;87;8;200;;;;;;;;;75;500;Rain;light rain;10n
1514962800;2018-01-03 07:00:00 +0000 UTC;2825297;;;;284.15;284.15;284.15;992;;;81;9;210;;;;;;;;;75;520;Rain;light intensity shower rain;09n
1514966400;2018-01-03 08:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;994;;;93;20;280;;;;;;;;;75;521;Rain;shower rain;09d
1514970000;2018-01-03 09:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;995;;;100;9;280;;;;;;;;;75;521;Rain;shower rain;09d
1514973600;2018-01-03 10:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;996;;;100;10;270;;;;;;;;;75;520;Rain;light intensity shower rain;09d
1514977200;2018-01-03 11:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;999;;;100;8;260;;;;;;;;;75;521;Rain;shower rain;09d
1514980800;2018-01-03 12:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;999;;;100;11;260;;;;;;;;;75;803;Clouds;broken clouds;04d
1514984400;2018-01-03 13:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1001;;;100;10;260;;;;;;;;;75;803;Clouds;broken clouds;04d
1514988000;2018-01-03 14:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1002;;;65;12;260;;;;;;;;;40;802;Clouds;scattered clouds;03d
1514991600;2018-01-03 15:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1003;;;80;10;250;;;;;;;;;75;803;Clouds;broken clouds;04d
1514995200;2018-01-03 16:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1004;;;80;7;240;;;;;;;;;75;803;Clouds;broken clouds;04n
1514998800;2018-01-03 17:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1005;;;75;7;250;;;;;;;;;75;803;Clouds;broken clouds;04n
1515002400;2018-01-03 18:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1005;;;75;7;240;;;;;;;;;75;803;Clouds;broken clouds;04n
1515006000;2018-01-03 19:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1005;;;75;8;250;;;;;;;;;75;803;Clouds;broken clouds;04n
1515009600;2018-01-03 20:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1005;;;75;7;240;;;;;;;;;75;500;Rain;light rain;10n
1515013200;2018-01-03 21:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1005;;;86;5;220;;;;;;;;;75;500;Rain;light rain;10n
1515016800;2018-01-03 22:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1005;;;86;6;220;;;;;;;;;75;803;Clouds;broken clouds;04n
1515020400;2018-01-03 23:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1005;;;86;7;240;;;;;;;;;75;803;Clouds;broken clouds;04n
1515024000;2018-01-04 00:00:00 +0000 UTC;2825297;;;;277.15;277.15;277.15;1005;;;93;5;220;;;;;;;;;75;803;Clouds;broken clouds;04n
1515027600;2018-01-04 01:00:00 +0000 UTC;2825297;;;;277.15;277.15;277.15;1005;;;93;4;230;;;;;;;;;75;500;Rain;light rain;10n
1515031200;2018-01-04 02:00:00 +0000 UTC;2825297;;;;276.15;276.15;276.15;1005;;;100;2;200;;;;;;;;;75;803;Clouds;broken clouds;04n
1515034800;2018-01-04 03:00:00 +0000 UTC;2825297;;;;277.15;277.15;277.15;1004;;;93;5;220;;;;;;;;;75;803;Clouds;broken clouds;04n
1515038400;2018-01-04 04:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1005;;;86;4;210;;;;;;;;;75;803;Clouds;broken clouds;04n
1515042000;2018-01-04 05:00:00 +0000 UTC;2825297;;;;277.15;277.15;277.15;1004;;;93;4;230;;;;;;;;;75;803;Clouds;broken clouds;04n
1515045600;2018-01-04 06:00:00 +0000 UTC;2825297;;;;277.15;277.15;277.15;1004;;;93;3;210;;;;;;;;;75;803;Clouds;broken clouds;04n
1515049200;2018-01-04 07:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1004;;;93;2;200;;;;;;;;;75;803;Clouds;broken clouds;04n
1515052800;2018-01-04 08:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1003;;;93;2;200;;;;;;;;;75;500;Rain;light rain;10d
1515056400;2018-01-04 09:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1003;;;100;1;0;;;;;;;;;75;500;Rain;light rain;10d
1515060000;2018-01-04 10:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1002;;;100;2;200;;;;;;;;;90;500;Rain;light rain;10d
1515063600;2018-01-04 11:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1000;;;100;1;150;;;;;;;;;90;501;Rain;moderate rain;10d
1515067200;2018-01-04 12:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;999;;;100;2;150;;;;;;;;;90;500;Rain;light rain;10d
1515070800;2018-01-04 13:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;998;;;100;2;170;;;;;;;;;90;501;Rain;moderate rain;10d
1515074400;2018-01-04 14:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;998;;;100;3;220;;;;;;;;;90;500;Rain;light rain;10d
1515078000;2018-01-04 15:00:00 +0000 UTC;2825297;;;;282.15;282.15;282.15;998;;;100;4;220;;;;;;;;;90;500;Rain;light rain;10d
1515081600;2018-01-04 16:00:00 +0000 UTC;2825297;;;;283.15;283.15;283.15;998;;;100;3;220;;;;;;;;;90;501;Rain;moderate rain;10n
1515085200;2018-01-04 17:00:00 +0000 UTC;2825297;;;;283.15;283.15;283.15;998;;;100;5;230;;;;;;;;;75;501;Rain;moderate rain;10n
1515088800;2018-01-04 18:00:00 +0000 UTC;2825297;;;;283.15;283.15;283.15;997;;;100;5;210;;;;;;;;;75;500;Rain;light rain;10n
1515092400;2018-01-04 19:00:00 +0000 UTC;2825297;;;;283.15;283.15;283.15;997;;;100;5;210;;;;;;;;;75;500;Rain;light rain;10n
1515096000;2018-01-04 20:00:00 +0000 UTC;2825297;;;;283.15;283.15;283.15;997;;;100;6;210;;;;;;;;;75;500;Rain;light rain;10n
1515099600;2018-01-04 21:00:00 +0000 UTC;2825297;;;;284.15;284.15;284.15;997;;;93;5;230;;;;;;;;;90;501;Rain;moderate rain;10n
1515103200;2018-01-04 22:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;1000;;;93;12;270;;;;;;;;;75;500;Rain;light rain;10n
1515106800;2018-01-04 23:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1001;;;87;7;260;;;;;;;;;75;803;Clouds;broken clouds;04n
1515110400;2018-01-05 00:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1002;;;93;2;240;;;;;;;;;40;802;Clouds;scattered clouds;03n
1515114000;2018-01-05 01:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1003;;;93;2;180;;;;;;;;;40;802;Clouds;scattered clouds;03n
1515117600;2018-01-05 02:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1003;;;86;2;240;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515121200;2018-01-05 03:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1003;;;86;2;180;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515124800;2018-01-05 04:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1003;;;86;2;190;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515128400;2018-01-05 05:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1003;;;86;0;0;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515132000;2018-01-05 06:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1001;;;87;3;210;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515135600;2018-01-05 07:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1001;;;87;2;210;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515139200;2018-01-05 08:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;1001;;;65;3;180;;;;;;;;;0;800;Clear;Sky is Clear;01d
1515142800;2018-01-05 09:00:00 +0000 UTC;2825297;;;;282.15;282.15;282.15;1002;;;70;3;210;;;;;;;;;0;800;Clear;Sky is Clear;01d
1515146400;2018-01-05 10:00:00 +0000 UTC;2825297;;;;283.15;283.15;283.15;1002;;;71;5;230;;;;;;;;;0;800;Clear;Sky is Clear;01d
1515150000;2018-01-05 11:00:00 +0000 UTC;2825297;;;;283.15;283.15;283.15;1001;;;76;3;200;;;;;;;;;75;803;Clouds;broken clouds;04d
1515153600;2018-01-05 12:00:00 +0000 UTC;2825297;;;;284.15;284.15;284.15;1001;;;71;2;180;;;;;;;;;75;803;Clouds;broken clouds;04d
1515157200;2018-01-05 13:00:00 +0000 UTC;2825297;;;;284.15;284.15;284.15;1000;;;76;2;210;;;;;;;;;75;520;Rain;light intensity shower rain;09d
1515160800;2018-01-05 14:00:00 +0000 UTC;2825297;;;;283.15;283.15;283.15;1000;;;87;1;0;;;;;;;;;90;500;Rain;light rain;10d
1515164400;2018-01-05 15:00:00 +0000 UTC;2825297;;;;283.15;283.15;283.15;1000;;;87;1;220;;;;;;;;;75;500;Rain;light rain;10d
1515168000;2018-01-05 16:00:00 +0000 UTC;2825297;;;;282.15;282.15;282.15;1001;;;100;3;360;;;;;;;;;90;501;Rain;moderate rain;10n
1515171600;2018-01-05 17:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;1002;;;93;4;300;;;;;;;;;75;501;Rain;moderate rain;10n
1515175200;2018-01-05 18:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1003;;;100;1;0;;;;;;;;;75;500;Rain;light rain;10n
1515178800;2018-01-05 19:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1003;;;100;1;170;;;;;;;;;75;500;Rain;light rain;10n
1515182400;2018-01-05 20:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1004;;;100;2;190;;;;;;;;;75;803;Clouds;broken clouds;04n
1515186000;2018-01-05 21:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1004;;;100;2;190;;;;;;;;;75;500;Rain;light rain;10n
1515189600;2018-01-05 22:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1005;;;100;1;190;;;;;;;;;75;500;Rain;light rain;10n
1515193200;2018-01-05 23:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1005;;;100;3;200;;;;;;;;;75;500;Rain;light rain;10n
1515196800;2018-01-06 00:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1005;;;93;1;210;;;;;;;;;75;500;Rain;light rain;10n
1515200400;2018-01-06 01:00:00 +0000 UTC;2825297;;;;280.15;280.15;280.15;1006;;;100;1;0;;;;;;;;;75;500;Rain;light rain;10n
1515204000;2018-01-06 02:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1006;;;100;1;80;;;;;;;;;75;500;Rain;light rain;10n
1515207600;2018-01-06 03:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1006;;;100;0;0;;;;;;;;;75;500;Rain;light rain;10n
1515211200;2018-01-06 04:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1005;;;100;1;100;;;;;;;;;75;500;Rain;light rain;10n
1515211200;2018-01-06 04:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1005;;;100;1;100;;;;;;;;;75;741;Fog;fog;50n
1515214800;2018-01-06 05:00:00 +0000 UTC;2825297;;;;277.15;277.15;277.15;1005;;;100;0;70;;;;;;;;;75;741;Fog;fog;50n
1515218400;2018-01-06 06:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1005;;;100;1;0;;;;;;;;;75;741;Fog;fog;50n
1515222000;2018-01-06 07:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1005;;;100;1;0;;;;;;;;;75;741;Fog;fog;50n
1515225600;2018-01-06 08:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1006;;;100;0;220;;;;;;;;;75;500;Rain;light rain;10d
1515225600;2018-01-06 08:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1006;;;100;0;220;;;;;;;;;75;741;Fog;fog;50d
1515229200;2018-01-06 09:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1006;;;100;0;280;;;;;;;;;75;803;Clouds;broken clouds;04d
1515232800;2018-01-06 10:00:00 +0000 UTC;2825297;;;;282.15;282.15;282.15;1007;;;93;1;0;;;;;;;;;75;803;Clouds;broken clouds;04d
1515236400;2018-01-06 11:00:00 +0000 UTC;2825297;;;;285.15;285.15;285.15;1006;;;76;1;0;;;;;;;;;40;802;Clouds;scattered clouds;03d
1515240000;2018-01-06 12:00:00 +0000 UTC;2825297;;;;285.15;285.15;285.15;1006;;;71;1;0;;;;;;;;;75;803;Clouds;broken clouds;04d
1515243600;2018-01-06 13:00:00 +0000 UTC;2825297;;;;284.15;284.15;284.15;1006;;;76;1;120;;;;;;;;;75;803;Clouds;broken clouds;04d
1515247200;2018-01-06 14:00:00 +0000 UTC;2825297;;;;284.15;284.15;284.15;1006;;;71;1;140;;;;;;;;;75;803;Clouds;broken clouds;04d
1515250800;2018-01-06 15:00:00 +0000 UTC;2825297;;;;284.15;284.15;284.15;1007;;;71;1;79;;;;;;;;;40;802;Clouds;scattered clouds;03d
1515254400;2018-01-06 16:00:00 +0000 UTC;2825297;;;;281.15;281.15;281.15;1007;;;93;0;260;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515258000;2018-01-06 17:00:00 +0000 UTC;2825297;;;;277.15;277.15;277.15;1008;;;100;1;0;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515261600;2018-01-06 18:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1008;;;100;1;0;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515265200;2018-01-06 19:00:00 +0000 UTC;2825297;;;;276.15;276.15;276.15;1009;;;100;0;0;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515268800;2018-01-06 20:00:00 +0000 UTC;2825297;;;;275.15;275.15;275.15;1009;;;100;1;0;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515272400;2018-01-06 21:00:00 +0000 UTC;2825297;;;;275.15;275.15;275.15;1010;;;100;1;0;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515276000;2018-01-06 22:00:00 +0000 UTC;2825297;;;;275.15;275.15;275.15;1010;;;100;1;270;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515279600;2018-01-06 23:00:00 +0000 UTC;2825297;;;;275.15;275.15;275.15;1011;;;100;1;0;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515283200;2018-01-07 00:00:00 +0000 UTC;2825297;;;;275.15;275.15;275.15;1011;;;93;1;250;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515286800;2018-01-07 01:00:00 +0000 UTC;2825297;;;;274.15;274.15;274.15;1012;;;100;0;70;;;;;;;;;0;800;Clear;Sky is Clear;01n
1515290400;2018-01-07 02:00:00 +0000 UTC;2825297;;;;274.15;274.15;274.15;1012;;;100;0;150;;;;;;;;;40;741;Fog;fog;50n
1515294000;2018-01-07 03:00:00 +0000 UTC;2825297;;;;274.15;274.15;274.15;1013;;;100;2;310;;;;;;;;;40;741;Fog;fog;50n
1515297600;2018-01-07 04:00:00 +0000 UTC;2825297;;;;275.15;275.15;275.15;1013;;;100;0;0;;;;;;;;;90;741;Fog;fog;50n
1515301200;2018-01-07 05:00:00 +0000 UTC;2825297;;;;275.15;275.15;275.15;1014;;;100;1;60;;;;;;;;;90;741;Fog;fog;50n
1515304800;2018-01-07 06:00:00 +0000 UTC;2825297;;;;276.15;276.15;276.15;1014;;;93;0;0;;;;;;;;;90;741;Fog;fog;50n
1515308400;2018-01-07 07:00:00 +0000 UTC;2825297;;;;276.15;276.15;276.15;1015;;;100;1;0;;;;;;;;;90;741;Fog;fog;50n
1515312000;2018-01-07 08:00:00 +0000 UTC;2825297;;;;276.15;276.15;276.15;1016;;;100;2;20;;;;;;;;;90;741;Fog;fog;50d
1515315600;2018-01-07 09:00:00 +0000 UTC;2825297;;;;277.15;277.15;277.15;1016;;;100;2;20;;;;;;;;;90;741;Fog;fog;50d
1515319200;2018-01-07 10:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1017;;;93;3;10;;;;;;;;;90;701;Mist;mist;50d
1515322800;2018-01-07 11:00:00 +0000 UTC;2825297;;;;278.15;278.15;278.15;1017;;;100;4;30;;;;;;;;;90;701;Mist;mist;50d
1515326400;2018-01-07 12:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1017;;;93;5;50;;;;;;;;;90;804;Clouds;overcast clouds;04d
1515330000;2018-01-07 13:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1017;;;93;7;60;;;;;;;;;75;803;Clouds;broken clouds;04d
1515333600;2018-01-07 14:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1017;;;93;6;50;;;;;;;;;75;803;Clouds;broken clouds;04d
1515337200;2018-01-07 15:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1017;;;93;5;60;;;;;;;;;75;803;Clouds;broken clouds;04d
1515340800;2018-01-07 16:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1018;;;93;4;50;;;;;;;;;75;803;Clouds;broken clouds;04n
1515344400;2018-01-07 17:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1018;;;93;3;60;;;;;;;;;75;803;Clouds;broken clouds;04n
1515348000;2018-01-07 18:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1019;;;87;6;90;;;;;;;;;90;804;Clouds;overcast clouds;04n
1515351600;2018-01-07 19:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1019;;;87;5;80;;;;;;;;;90;804;Clouds;overcast clouds;04n
1515355200;2018-01-07 20:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1019;;;87;3;70;;;;;;;;;75;803;Clouds;broken clouds;04n
1515358800;2018-01-07 21:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1019;;;87;4;80;;;;;;;;;75;803;Clouds;broken clouds;04n
1515362400;2018-01-07 22:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1019;;;87;4;80;;;;;;;;;75;803;Clouds;broken clouds;04n
1515366000;2018-01-07 23:00:00 +0000 UTC;2825297;;;;279.15;279.15;279.15;1019;;;87;4;80;;;;;;;;;75;803;Clouds;broken clouds;04n
