dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1483228800,2017-01-01 00:00:00 +0000 UTC,2657896,,,,270.15,270.15,270.15,1029,,,100,1,0,,,,,,,,,75,701,Mist,mist,50n
1483232400,2017-01-01 01:00:00 +0000 UTC,2657896,,,,270.15,270.15,270.15,1029,,,92,2,250,,,,,,,,,75,701,Mist,mist,50n
1483236000,2017-01-01 02:00:00 +0000 UTC,2657896,,,,269.15,269.15,269.15,1028,,,100,2,180,,,,,,,,,90,701,Mist,mist,50n
1483239600,2017-01-01 03:00:00 +0000 UTC,2657896,,,,269.15,269.15,269.15,1027,,,100,3,220,,,,,,,,,90,701,Mist,mist,50n
1483243200,2017-01-01 04:00:00 +0000 UTC,2657896,,,,269.15,269.15,269.15,1026,,,100,2,220,,,,,,,,,75,701,Mist,mist,50n
1483246800,2017-01-01 05:00:00 +0000 UTC,2657896,,,,268.78,268.15,269.15,1026,,,100,2,220,,,,,,,,,90,701,Mist,mist,50n
1483246800,2017-01-01 05:00:00 +0000 UTC,2657896,,,,268.78,268.15,269.15,1026,,,100,2,220,,,,,,,,,90,741,Fog,fog,50n
1483250400,2017-01-01 06:00:00 +0000 UTC,2657896,,,,268.78,268.15,269.15,1025,,,100,2,170,,,,,,,,,75,701,Mist,mist,50n
1483254000,2017-01-01 07:00:00 +0000 UTC,2657896,,,,268.78,268.15,269.15,1025,,,92,2,180,,,,,,,,,90,701,Mist,mist,50n
1483257600,2017-01-01 08:00:00 +0000 UTC,2657896,,,,268.78,268.15,269.15,1025,,,92,1,180,,,,,,,,,90,701,Mist,mist,50d
1483261200,2017-01-01 09:00:00 +0000 UTC,2657896,,,,268.78,268.15,269.15,1024,,,92,0,0,,,,,,,,,90,701,Mist,mist,50d
1483264800,2017-01-01 10:00:00 +0000 UTC,2657896,,,,268.78,268.15,269.15,1024,,,92,1,210,,,,,,,,,75,701,Mist,mist,50d
1483268400,2017-01-01 11:00:00 +0000 UTC,2657896,,,,269.79,269.15,270.15,1024,,,86,2,220,,,,,,,,,75,701,Mist,mist,50d
1483272000,2017-01-01 12:00:00 +0000 UTC,2657896,,,,270.81,270.15,271.15,1022,,,86,2,180,,,,,,,,,75,701,Mist,mist,50d
1483275600,2017-01-01 13:00:00 +0000 UTC,2657896,,,,271.75,270.15,273.15,1022,,,89,2,180,,,,,,,,,20,701,Mist,mist,50d
1483279200,2017-01-01 14:00:00 +0000 UTC,2657896,,,,272.09,271.15,273.15,1021,,,89,2,210,,,,,,,,,0,701,Mist,mist,50d
1483282800,2017-01-01 15:00:00 +0000 UTC,2657896,,,,272.75,271.15,274.15,1021,,,69,2,190,,,,,,,,,0,701,Mist,mist,50d
1483286400,2017-01-01 16:00:00 +0000 UTC,2657896,,,,271.83,270.15,273.15,1020,,,80,2,190,,,,,,,,,20,701,Mist,mist,50d
1483290000,2017-01-01 17:00:00 +0000 UTC,2657896,,,,270.52,270.15,271.15,1021,,,92,2,140,,,,,,,,,20,701,Mist,mist,50n
1483290000,2017-01-01 17:00:00 +0000 UTC,2657896,,,,270.52,270.15,271.15,1021,,,92,2,140,,,,,,,,,20,741,Fog,fog,50n
1483293600,2017-01-01 18:00:00 +0000 UTC,2657896,,,,269.15,269.15,269.15,1021,,,92,2,140,,,,,,,,,40,741,Fog,fog,50n
1483293600,2017-01-01 18:00:00 +0000 UTC,2657896,,,,269.15,269.15,269.15,1021,,,92,2,140,,,,,,,,,40,701,Mist,mist,50n
1483297200,2017-01-01 19:00:00 +0000 UTC,2657896,,,,269.52,269.15,270.15,1021,,,92,1,211,,,,,,,,,20,701,Mist,mist,50n
1483297200,2017-01-01 19:00:00 +0000 UTC,2657896,,,,269.52,269.15,270.15,1021,,,92,1,211,,,,,,,,,20,741,Fog,fog,50n
1483300800,2017-01-01 20:00:00 +0000 UTC,2657896,,,,269.23,268.15,270.15,1021,,,100,1,170,,,,,,,,,20,701,Mist,mist,50n
1483300800,2017-01-01 20:00:00 +0000 UTC,2657896,,,,269.23,268.15,270.15,1021,,,100,1,170,,,,,,,,,20,741,Fog,fog,50n
1483304400,2017-01-01 21:00:00 +0000 UTC,2657896,,,,269.18,268.15,270.15,1022,,,92,2,140,,,,,,,,,75,741,Fog,fog,50n
1483304400,2017-01-01 21:00:00 +0000 UTC,2657896,,,,269.18,268.15,270.15,1022,,,92,2,140,,,,,,,,,75,701,Mist,mist,50n
1483308000,2017-01-01 22:00:00 +0000 UTC,2657896,,,,269.81,269.15,270.15,1022,,,92,2,160,,,,,,,,,75,741,Fog,fog,50n
1483308000,2017-01-01 22:00:00 +0000 UTC,2657896,,,,269.81,269.15,270.15,1022,,,92,2,160,,,,,,,,,75,701,Mist,mist,50n
1483311600,2017-01-01 23:00:00 +0000 UTC,2657896,,,,269.8,269.15,270.15,1022,,,92,2,150,,,,,,,,,75,701,Mist,mist,50n
1483311600,2017-01-01 23:00:00 +0000 UTC,2657896,,,,269.8,269.15,270.15,1022,,,92,2,150,,,,,,,,,75,741,Fog,fog,50n
1483315200,2017-01-02 00:00:00 +0000 UTC,2657896,,,,269.81,269.15,270.15,1022,,,100,3,160,,,,,,,,,75,701,Mist,mist,50n
1483315200,2017-01-02 00:00:00 +0000 UTC,2657896,,,,269.81,269.15,270.15,1022,,,100,3,160,,,,,,,,,75,741,Fog,fog,50n
1483318800,2017-01-02 01:00:00 +0000 UTC,2657896,,,,269.47,269.15,270.15,1022,,,100,3,170,,,,,,,,,75,701,Mist,mist,50n
1483318800,2017-01-02 01:00:00 +0000 UTC,2657896,,,,269.47,269.15,270.15,1022,,,100,3,170,,,,,,,,,75,741,Fog,fog,50n
1483322400,2017-01-02 02:00:00 +0000 UTC,2657896,,,,269.72,269.15,271.15,1021,,,92,2,180,,,,,,,,,75,701,Mist,mist,50n
1483322400,2017-01-02 02:00:00 +0000 UTC,2657896,,,,269.72,269.15,271.15,1021,,,92,2,180,,,,,,,,,75,741,Fog,fog,50n
1483326000,2017-01-02 03:00:00 +0000 UTC,2657896,,,,269.44,269.15,270.15,1021,,,100,2,160,,,,,,,,,75,701,Mist,mist,50n
1483326000,2017-01-02 03:00:00 +0000 UTC,2657896,,,,269.44,269.15,270.15,1021,,,100,2,160,,,,,,,,,75,741,Fog,fog,50n
1483329600,2017-01-02 04:00:00 +0000 UTC,2657896,,,,269.44,269.15,270.15,1021,,,92,2,150,,,,,,,,,75,701,Mist,mist,50n
1483329600,2017-01-02 04:00:00 +0000 UTC,2657896,,,,269.44,269.15,270.15,1021,,,92,2,150,,,,,,,,,75,741,Fog,fog,50n
1483333200,2017-01-02 05:00:00 +0000 UTC,2657896,,,,269.44,269.15,270.15,1020,,,100,2,160,,,,,,,,,75,701,Mist,mist,50n
1483333200,2017-01-02 05:00:00 +0000 UTC,2657896,,,,269.44,269.15,270.15,1020,,,100,2,160,,,,,,,,,75,741,Fog,fog,50n
1483336800,2017-01-02 06:00:00 +0000 UTC,2657896,,,,269.41,269.15,270.15,1021,,,100,3,140,,,,,,,,,75,701,Mist,mist,50n
1483336800,2017-01-02 06:00:00 +0000 UTC,2657896,,,,269.41,269.15,270.15,1021,,,100,3,140,,,,,,,,,75,741,Fog,fog,50n
1483340400,2017-01-02 07:00:00 +0000 UTC,2657896,,,,269.78,269.15,270.15,1021,,,100,3,140,,,,,,,,,75,701,Mist,mist,50n
1483340400,2017-01-02 07:00:00 +0000 UTC,2657896,,,,269.78,269.15,270.15,1021,,,100,3,140,,,,,,,,,75,741,Fog,fog,50n
1483344000,2017-01-02 08:00:00 +0000 UTC,2657896,,,,269.72,269.15,271.15,1022,,,92,3,160,,,,,,,,,75,701,Mist,mist,50d
1483347600,2017-01-02 09:00:00 +0000 UTC,2657896,,,,269.38,268.15,271.15,1022,,,92,3,150,,,,,,,,,75,701,Mist,mist,50d
1483347600,2017-01-02 09:00:00 +0000 UTC,2657896,,,,269.38,268.15,271.15,1022,,,92,3,150,,,,,,,,,75,741,Fog,fog,50d
1483351200,2017-01-02 10:00:00 +0000 UTC,2657896,,,,269.38,268.15,271.15,1022,,,92,3,160,,,,,,,,,75,701,Mist,mist,50d
1483354800,2017-01-02 11:00:00 +0000 UTC,2657896,,,,270.75,269.15,272.15,1022,,,86,3,180,,,,,,,,,75,701,Mist,mist,50d
1483358400,2017-01-02 12:00:00 +0000 UTC,2657896,,,,271.75,270.15,273.15,1022,,,86,3,260,,,,,,,,,75,803,Clouds,broken clouds,04d
1483362000,2017-01-02 13:00:00 +0000 UTC,2657896,,,,272.81,272.15,273.15,1022,,,86,3,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1483365600,2017-01-02 14:00:00 +0000 UTC,2657896,,,,273.81,273.15,274.15,1021,,,86,2,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1483369200,2017-01-02 15:00:00 +0000 UTC,2657896,,,,273.81,273.15,274.15,1021,,,86,2,230,,,,,,,,,75,803,Clouds,broken clouds,04d
1483372800,2017-01-02 16:00:00 +0000 UTC,2657896,,,,273.81,273.15,274.15,1021,,,86,2,270,,,,,,,,,75,803,Clouds,broken clouds,04d
1483376400,2017-01-02 17:00:00 +0000 UTC,2657896,,,,273.81,273.15,274.15,1022,,,86,2,310,,,,,,,,,75,600,Snow,light snow,13n
1483380000,2017-01-02 18:00:00 +0000 UTC,2657896,,,,273.52,273.15,274.15,1023,,,90,1,350,,,,,,,,,90,602,Snow,heavy snow,13n
1483383600,2017-01-02 19:00:00 +0000 UTC,2657896,,,,273.52,273.15,274.15,1023,,,90,0,210,,,,,,,,,75,601,Snow,snow,13n
1483387200,2017-01-02 20:00:00 +0000 UTC,2657896,,,,273.52,273.15,274.15,1024,,,91,1,0,,,,,,,,,75,620,Snow,light shower snow,13n
1483387200,2017-01-02 20:00:00 +0000 UTC,2657896,,,,273.52,273.15,274.15,1024,,,91,1,0,,,,,,,,,75,701,Mist,mist,50n
1483390800,2017-01-02 21:00:00 +0000 UTC,2657896,,,,273.15,273.15,273.15,1024,,,91,0,290,,,,,,,,,75,601,Snow,snow,13n
1483390800,2017-01-02 21:00:00 +0000 UTC,2657896,,,,273.15,273.15,273.15,1024,,,91,0,290,,,,,,,,,75,701,Mist,mist,50n
1483394400,2017-01-02 22:00:00 +0000 UTC,2657896,,,,273.15,273.15,273.15,1024,,,91,1,340,,,,,,,,,75,601,Snow,snow,13n
1483394400,2017-01-02 22:00:00 +0000 UTC,2657896,,,,273.15,273.15,273.15,1024,,,91,1,340,,,,,,,,,75,701,Mist,mist,50n
1483398000,2017-01-02 23:00:00 +0000 UTC,2657896,,,,272.52,272.15,273.15,1025,,,92,0,0,,,,,,,,,75,701,Mist,mist,50n
1483398000,2017-01-02 23:00:00 +0000 UTC,2657896,,,,272.52,272.15,273.15,1025,,,92,0,0,,,,,,,,,75,601,Snow,snow,13n
1483401600,2017-01-03 00:00:00 +0000 UTC,2657896,,,,272.23,271.15,273.15,1025,,,100,0,0,,,,,,,,,75,701,Mist,mist,50n
1483401600,2017-01-03 00:00:00 +0000 UTC,2657896,,,,272.23,271.15,273.15,1025,,,100,0,0,,,,,,,,,75,600,Snow,light snow,13n
1483405200,2017-01-03 01:00:00 +0000 UTC,2657896,,,,272.18,271.15,273.15,1025,,,92,0,0,,,,,,,,,75,701,Mist,mist,50n
1483408800,2017-01-03 02:00:00 +0000 UTC,2657896,,,,271.89,271.15,273.15,1025,,,92,1,320,,,,,,,,,75,701,Mist,mist,50n
1483412400,2017-01-03 03:00:00 +0000 UTC,2657896,,,,270.86,270.15,271.15,1026,,,100,1,320,,,,,,,,,75,741,Fog,fog,50n
1483412400,2017-01-03 03:00:00 +0000 UTC,2657896,,,,270.86,270.15,271.15,1026,,,100,1,320,,,,,,,,,75,701,Mist,mist,50n
1483416000,2017-01-03 04:00:00 +0000 UTC,2657896,,,,269.51,269.15,270.15,1026,,,92,1,270,,,,,,,,,75,741,Fog,fog,50n
1483419600,2017-01-03 05:00:00 +0000 UTC,2657896,,,,269.24,268.15,271.15,1026,,,92,1,280,,,,,,,,,75,741,Fog,fog,50n
1483419600,2017-01-03 05:00:00 +0000 UTC,2657896,,,,269.24,268.15,271.15,1026,,,92,1,280,,,,,,,,,75,701,Mist,mist,50n
1483423200,2017-01-03 06:00:00 +0000 UTC,2657896,,,,270.23,269.15,271.15,1026,,,92,1,280,,,,,,,,,75,701,Mist,mist,50n
1483426800,2017-01-03 07:00:00 +0000 UTC,2657896,,,,269.86,269.15,270.15,1027,,,92,0,310,,,,,,,,,75,701,Mist,mist,50n
1483430400,2017-01-03 08:00:00 +0000 UTC,2657896,,,,269.86,269.15,270.15,1027,,,92,1,0,,,,,,,,,90,741,Fog,fog,50d
1483430400,2017-01-03 08:00:00 +0000 UTC,2657896,,,,269.86,269.15,270.15,1027,,,92,1,0,,,,,,,,,90,701,Mist,mist,50d
1483434000,2017-01-03 09:00:00 +0000 UTC,2657896,,,,269.23,268.15,270.15,1027,,,100,1,280,,,,,,,,,90,741,Fog,fog,50d
1483434000,2017-01-03 09:00:00 +0000 UTC,2657896,,,,269.23,268.15,270.15,1027,,,100,1,280,,,,,,,,,90,620,Snow,light shower snow,13d
1483434000,2017-01-03 09:00:00 +0000 UTC,2657896,,,,269.23,268.15,270.15,1027,,,100,1,280,,,,,,,,,90,701,Mist,mist,50d
1483437600,2017-01-03 10:00:00 +0000 UTC,2657896,,,,269.58,268.15,270.15,1027,,,100,1,280,,,,,,,,,90,741,Fog,fog,50d
1483441200,2017-01-03 11:00:00 +0000 UTC,2657896,,,,269.86,269.15,270.15,1028,,,92,1,337,,,,,,,,,90,741,Fog,fog,50d
1483441200,2017-01-03 11:00:00 +0000 UTC,2657896,,,,269.86,269.15,270.15,1028,,,92,1,337,,,,,,,,,90,701,Mist,mist,50d
1483444800,2017-01-03 12:00:00 +0000 UTC,2657896,,,,269.86,269.15,270.15,1028,,,100,0,0,,,,,,,,,90,701,Mist,mist,50d
1483448400,2017-01-03 13:00:00 +0000 UTC,2657896,,,,270.23,269.15,271.15,1027,,,100,0,0,,,,,,,,,90,701,Mist,mist,50d
1483452000,2017-01-03 14:00:00 +0000 UTC,2657896,,,,270.52,270.15,271.15,1026,,,92,1,0,,,,,,,,,90,701,Mist,mist,50d
1483455600,2017-01-03 15:00:00 +0000 UTC,2657896,,,,270.5,269.15,271.15,1027,,,100,1,0,,,,,,,,,75,701,Mist,mist,50d
1483459200,2017-01-03 16:00:00 +0000 UTC,2657896,,,,270.58,269.15,271.15,1026,,,100,0,0,,,,,,,,,75,701,Mist,mist,50d
1483462800,2017-01-03 17:00:00 +0000 UTC,2657896,,,,270.52,270.15,271.15,1027,,,92,1,0,,,,,,,,,90,701,Mist,mist,50n
1483466400,2017-01-03 18:00:00 +0000 UTC,2657896,,,,270.15,270.15,270.15,1026,,,92,1,0,,,,,,,,,90,701,Mist,mist,50n
1483470000,2017-01-03 19:00:00 +0000 UTC,2657896,,,,270.5,270.15,271.15,1027,,,92,1,260,,,,,,,,,90,701,Mist,mist,50n
1483473600,2017-01-03 20:00:00 +0000 UTC,2657896,,,,270.49,270.15,271.15,1027,,,92,1,250,,,,,,,,,90,701,Mist,mist,50n
1483477200,2017-01-03 21:00:00 +0000 UTC,2657896,,,,270.12,269.15,271.15,1027,,,92,1,0,,,,,,,,,75,701,Mist,mist,50n
1483480800,2017-01-03 22:00:00 +0000 UTC,2657896,,,,269.47,268.15,271.15,1026,,,92,1,0,,,,,,,,,75,701,Mist,mist,50n
1483484400,2017-01-03 23:00:00 +0000 UTC,2657896,,,,269.47,268.15,271.15,1025,,,100,0,0,,,,,,,,,75,701,Mist,mist,50n
1483488000,2017-01-04 00:00:00 +0000 UTC,2657896,,,,269.78,269.15,270.15,1025,,,92,1,0,,,,,,,,,90,701,Mist,mist,50n
1483491600,2017-01-04 01:00:00 +0000 UTC,2657896,,,,268.76,267.15,270.15,1024,,,92,1,0,,,,,,,,,75,701,Mist,mist,50n
1483495200,2017-01-04 02:00:00 +0000 UTC,2657896,,,,269.12,268.15,270.15,1023,,,92,0,0,,,,,,,,,92,701,Mist,mist,50n
1483498800,2017-01-04 03:00:00 +0000 UTC,2657896,,,,269.39,268.15,270.15,1023,,,86,1,90,,,,,,,,,92,701,Mist,mist,50n
1483502400,2017-01-04 04:00:00 +0000 UTC,2657896,,,,269.41,268.15,270.15,1023,,,86,2,230,,,,,,,,,75,803,Clouds,broken clouds,04n
1483506000,2017-01-04 05:00:00 +0000 UTC,2657896,,,,270.13,269.15,271.15,1023,,,92,1,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1483509600,2017-01-04 06:00:00 +0000 UTC,2657896,,,,270.12,269.15,271.15,1022,,,92,2,130,,,,,,,,,75,803,Clouds,broken clouds,04n
1483513200,2017-01-04 07:00:00 +0000 UTC,2657896,,,,271.41,270.15,272.15,1022,,,80,1,230,,,,,,,,,75,803,Clouds,broken clouds,04n
1483516800,2017-01-04 08:00:00 +0000 UTC,2657896,,,,272.12,271.15,273.15,1022,,,86,1,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1483520400,2017-01-04 09:00:00 +0000 UTC,2657896,,,,272.49,272.15,273.15,1021,,,86,2,230,,,,,,,,,75,620,Snow,light shower snow,13d
1483524000,2017-01-04 10:00:00 +0000 UTC,2657896,,,,273.12,272.15,274.15,1020,,,88,5,230,,,,,,,,,75,620,Snow,light shower snow,13d
1483527600,2017-01-04 11:00:00 +0000 UTC,2657896,,,,273.49,273.15,274.15,1020,,,93,5,230,,,,,,,,,75,803,Clouds,broken clouds,04d
1483531200,2017-01-04 12:00:00 +0000 UTC,2657896,,,,274.49,274.15,275.15,1020,,,86,6,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1483534800,2017-01-04 13:00:00 +0000 UTC,2657896,,,,274.61,273.15,276.15,1019,,,93,3,250,,,,,,,,,75,600,Snow,light snow,13d
1483534800,2017-01-04 13:00:00 +0000 UTC,2657896,,,,274.61,273.15,276.15,1019,,,93,3,250,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1483538400,2017-01-04 14:00:00 +0000 UTC,2657896,,,,274.6,273.15,276.15,1019,,,94,4,230,,,,,,,,,75,600,Snow,light snow,13d
1483542000,2017-01-04 15:00:00 +0000 UTC,2657896,,,,274.52,274.15,275.15,1018,,,80,3,240,,,,,,,,,75,612,Snow,light shower sleet,13d
1483545600,2017-01-04 16:00:00 +0000 UTC,2657896,,,,274.58,273.15,275.15,1018,,,94,4,230,,,,,,,,,75,600,Snow,light snow,13d
1483545600,2017-01-04 16:00:00 +0000 UTC,2657896,,,,274.58,273.15,275.15,1018,,,94,4,230,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1483549200,2017-01-04 17:00:00 +0000 UTC,2657896,,,,274.95,273.15,276.15,1018,,,92,3,250,,,,,,,,,75,601,Snow,snow,13n
1483552800,2017-01-04 18:00:00 +0000 UTC,2657896,,,,273.89,273.15,275.15,1018,,,92,5,250,,,,,,,,,75,600,Snow,light snow,13n
1483556400,2017-01-04 19:00:00 +0000 UTC,2657896,,,,273.52,273.15,274.15,1018,,,92,4,260,,,,,,,,,75,600,Snow,light snow,13n
1483560000,2017-01-04 20:00:00 +0000 UTC,2657896,,,,273.86,273.15,274.15,1018,,,92,5,280,,,,,,,,,75,600,Snow,light snow,13n
1483563600,2017-01-04 21:00:00 +0000 UTC,2657896,,,,274.24,273.15,275.15,1019,,,92,4,260,,,,,,,,,75,620,Snow,light shower snow,13n
1483567200,2017-01-04 22:00:00 +0000 UTC,2657896,,,,273.89,273.15,275.15,1019,,,92,3,250,,,,,,,,,75,500,Rain,light rain,10n
1483570800,2017-01-04 23:00:00 +0000 UTC,2657896,,,,273.89,273.15,275.15,1019,,,93,5,240,,,,,,,,,75,612,Snow,light shower sleet,13n
1483574400,2017-01-05 00:00:00 +0000 UTC,2657896,,,,273.86,273.15,274.15,1019,,,93,6,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1483578000,2017-01-05 01:00:00 +0000 UTC,2657896,,,,273.52,273.15,274.15,1019,,,93,3,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1483581600,2017-01-05 02:00:00 +0000 UTC,2657896,,,,274.23,273.15,275.15,1020,,,93,4,280,,,,,,,,,90,520,Rain,light intensity shower rain,09n
1483585200,2017-01-05 03:00:00 +0000 UTC,2657896,,,,273.88,273.15,275.15,1020,,,93,3,280,,,,,,,,,75,600,Snow,light snow,13n
1483588800,2017-01-05 04:00:00 +0000 UTC,2657896,,,,272.37,270.15,273.15,1021,,,92,2,300,,,,,,,,,75,803,Clouds,broken clouds,04n
1483592400,2017-01-05 05:00:00 +0000 UTC,2657896,,,,272.66,270.15,274.15,1022,,,92,1,310,,,,,,,,,75,803,Clouds,broken clouds,04n
1483596000,2017-01-05 06:00:00 +0000 UTC,2657896,,,,271.09,267.15,273.15,1023,,,92,1,330,,,,,,,,,20,801,Clouds,few clouds,02n
1483599600,2017-01-05 07:00:00 +0000 UTC,2657896,,,,269.69,267.15,272.15,1023,,,92,0,0,,,,,,,,,40,741,Fog,fog,50n
1483603200,2017-01-05 08:00:00 +0000 UTC,2657896,,,,269.32,267.15,271.15,1024,,,92,1,0,,,,,,,,,40,741,Fog,fog,50d
1483606800,2017-01-05 09:00:00 +0000 UTC,2657896,,,,269.26,268.15,271.15,1024,,,92,1,0,,,,,,,,,75,741,Fog,fog,50d
1483610400,2017-01-05 10:00:00 +0000 UTC,2657896,,,,270.44,270.15,271.15,1024,,,86,0,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1483614000,2017-01-05 11:00:00 +0000 UTC,2657896,,,,271.81,271.15,272.15,1024,,,86,3,300,,,,,,,,,75,612,Snow,light shower sleet,13d
1483617600,2017-01-05 12:00:00 +0000 UTC,2657896,,,,272.26,271.15,274.15,1025,,,92,4,30,,,,,,,,,90,622,Snow,heavy shower snow,13d
1483617600,2017-01-05 12:00:00 +0000 UTC,2657896,,,,272.26,271.15,274.15,1025,,,92,4,30,,,,,,,,,90,500,Rain,light rain,10d
1483621200,2017-01-05 13:00:00 +0000 UTC,2657896,,,,271.61,270.15,273.15,1025,,,92,1,270,,,,,,,,,40,612,Snow,light shower sleet,13d
1483624800,2017-01-05 14:00:00 +0000 UTC,2657896,,,,272.55,271.15,274.15,1025,,,80,2,240,,,,,,,,,75,620,Snow,light shower snow,13d
1483628400,2017-01-05 15:00:00 +0000 UTC,2657896,,,,271.86,271.15,272.15,1027,,,79,3,360,,,,,,,,,75,521,Rain,proximity shower rain,09d
1483632000,2017-01-05 16:00:00 +0000 UTC,2657896,,,,271.18,270.15,272.15,1027,,,74,1,0,,,,,,,,,40,521,Rain,proximity shower rain,09d
1483632000,2017-01-05 16:00:00 +0000 UTC,2657896,,,,271.18,270.15,272.15,1027,,,74,1,0,,,,,,,,,40,621,Snow,shower snow,13d
1483635600,2017-01-05 17:00:00 +0000 UTC,2657896,,,,270.46,269.15,271.15,1028,,,74,2,350,,,,,,,,,75,600,Snow,light snow,13n
1483639200,2017-01-05 18:00:00 +0000 UTC,2657896,,,,270.18,269.15,271.15,1030,,,73,2,350,,,,,,,,,75,803,Clouds,broken clouds,04n
1483642800,2017-01-05 19:00:00 +0000 UTC,2657896,,,,269.89,269.15,271.15,1030,,,73,2,340,,,,,,,,,40,802,Clouds,scattered clouds,03n
1483646400,2017-01-05 20:00:00 +0000 UTC,2657896,,,,269.15,269.15,269.15,1031,,,73,3,340,,,,,,,,,20,801,Clouds,few clouds,02n
1483650000,2017-01-05 21:00:00 +0000 UTC,2657896,,,,267.6,266.15,269.15,1032,,,85,2,10,,,,,,,,,20,801,Clouds,few clouds,02n
1483653600,2017-01-05 22:00:00 +0000 UTC,2657896,,,,265.69,263.15,268.15,1032,,,92,1,0,,,,,,,,,20,801,Clouds,few clouds,02n
1483657200,2017-01-05 23:00:00 +0000 UTC,2657896,,,,264.63,263.15,267.15,1033,,,100,2,290,,,,,,,,,20,741,Fog,fog,50n
1483660800,2017-01-06 00:00:00 +0000 UTC,2657896,,,,264.63,263.15,267.15,1034,,,92,2,290,,,,,,,,,20,741,Fog,fog,50n
1483664400,2017-01-06 01:00:00 +0000 UTC,2657896,,,,263.2,262.15,264.15,1034,,,100,1,110,,,,,,,,,75,803,Clouds,broken clouds,04n
1483668000,2017-01-06 02:00:00 +0000 UTC,2657896,,,,263.21,262.15,264.15,1035,,,92,0,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1483671600,2017-01-06 03:00:00 +0000 UTC,2657896,,,,262.58,261.15,263.15,1035,,,92,1,320,,,,,,,,,75,803,Clouds,broken clouds,04n
1483675200,2017-01-06 04:00:00 +0000 UTC,2657896,,,,262.86,262.15,263.15,1035,,,92,2,10,,,,,,,,,75,600,Snow,light snow,13n
1483678800,2017-01-06 05:00:00 +0000 UTC,2657896,,,,261.52,261.15,262.15,1035,,,100,1,350,,,,,,,,,75,741,Fog,fog,50n
1483682400,2017-01-06 06:00:00 +0000 UTC,2657896,,,,262.44,262.15,263.15,1035,,,92,0,0,,,,,,,,,75,620,Snow,light shower snow,13n
1483682400,2017-01-06 06:00:00 +0000 UTC,2657896,,,,262.44,262.15,263.15,1035,,,92,0,0,,,,,,,,,75,701,Mist,mist,50n
1483686000,2017-01-06 07:00:00 +0000 UTC,2657896,,,,262.7,261.15,264.15,1036,,,92,1,360,,,,,,,,,75,600,Snow,light snow,13n
1483689600,2017-01-06 08:00:00 +0000 UTC,2657896,,,,264.38,262.15,266.15,1036,,,85,1,0,,,,,,,,,40,600,Snow,light snow,13d
1483693200,2017-01-06 09:00:00 +0000 UTC,2657896,,,,264.15,264.15,264.15,1037,,,85,2,340,,,,,,,,,20,801,Clouds,few clouds,02d
1483696800,2017-01-06 10:00:00 +0000 UTC,2657896,,,,265.1,264.15,266.15,1037,,,85,3,310,,,,,,,,,20,801,Clouds,few clouds,02d
1483700400,2017-01-06 11:00:00 +0000 UTC,2657896,,,,266.49,266.15,267.15,1037,,,85,1,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1483704000,2017-01-06 12:00:00 +0000 UTC,2657896,,,,267.44,267.15,268.15,1037,,,67,3,20,,,,,,,,,20,801,Clouds,few clouds,02d
1483707600,2017-01-06 13:00:00 +0000 UTC,2657896,,,,268.15,268.15,268.15,1036,,,67,2,20,,,,,,,,,20,801,Clouds,few clouds,02d
1483711200,2017-01-06 14:00:00 +0000 UTC,2657896,,,,268.15,268.15,268.15,1036,,,67,2,0,,,,,,,,,20,801,Clouds,few clouds,02d
1483714800,2017-01-06 15:00:00 +0000 UTC,2657896,,,,268.23,267.15,269.15,1036,,,67,3,20,,,,,,,,,20,801,Clouds,few clouds,02d
1483718400,2017-01-06 16:00:00 +0000 UTC,2657896,,,,267.73,267.15,268.15,1036,,,67,3,30,,,,,,,,,20,801,Clouds,few clouds,02d
1483722000,2017-01-06 17:00:00 +0000 UTC,2657896,,,,266.86,266.15,267.15,1037,,,67,1,30,,,,,,,,,0,800,Clear,Sky is Clear,01n
1483725600,2017-01-06 18:00:00 +0000 UTC,2657896,,,,266.15,266.15,266.15,1037,,,73,2,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1483729200,2017-01-06 19:00:00 +0000 UTC,2657896,,,,264.52,264.15,265.15,1037,,,78,4,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1483732800,2017-01-06 20:00:00 +0000 UTC,2657896,,,,263.89,263.15,265.15,1037,,,78,3,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
