,Unnamed: 0,Unnamed: 0.1,dt_iso,pressure,humidity,wind_speed,wind_deg,node_id,P1,P2,P1_minus_1,P2_minus_1,humidity_minus_1,pressure_minus_1,wind_deg_minus_1,wind_speed_minus_1,P1_minus_2,P2_minus_2,humidity_minus_2,pressure_minus_2,wind_deg_minus_2,wind_speed_minus_2,P1_minus_3,P2_minus_3,humidity_minus_3,pressure_minus_3,wind_deg_minus_3,wind_speed_minus_3,P1_minus_4,P2_minus_4,humidity_minus_4,pressure_minus_4,wind_deg_minus_4,wind_speed_minus_4,day_in_year,weekday,hour
169,173,173,2018-01-07 17:00:00 +0000 UTC,1015,86,3,10,574,12.325714285714287,9.603333333333332,12.522857142857143,9.664285714285716,86.0,1015.0,10.0,2.0,10.850476190476188,8.491428571428571,81.0,1014.0,360.0,2.0,10.59761904761905,8.251904761904763,81.0,1014.0,30.0,2.0,10.631428571428572,8.374761904761904,81.0,1014.0,10.0,2.0,7,6,17
170,174,174,2018-01-07 18:00:00 +0000 UTC,1016,86,3,10,574,13.047619047619047,9.633333333333333,12.325714285714287,9.603333333333332,86.0,1015.0,10.0,3.0,12.522857142857143,9.664285714285716,86.0,1015.0,10.0,2.0,10.850476190476188,8.491428571428571,81.0,1014.0,360.0,2.0,10.59761904761905,8.251904761904763,81.0,1014.0,30.0,2.0,7,6,18
171,175,175,2018-01-07 19:00:00 +0000 UTC,1017,86,3,40,574,14.511904761904766,10.822380952380954,13.047619047619047,9.633333333333333,86.0,1016.0,10.0,3.0,12.325714285714287,9.603333333333332,86.0,1015.0,10.0,3.0,12.522857142857143,9.664285714285716,86.0,1015.0,10.0,2.0,10.850476190476188,8.491428571428571,81.0,1014.0,360.0,2.0,7,6,19
172,176,176,2018-01-07 20:00:00 +0000 UTC,1017,80,4,40,574,16.301904761904762,12.038571428571426,14.511904761904766,10.822380952380954,86.0,1017.0,40.0,3.0,13.047619047619047,9.633333333333333,86.0,1016.0,10.0,3.0,12.325714285714287,9.603333333333332,86.0,1015.0,10.0,3.0,12.522857142857143,9.664285714285716,86.0,1015.0,10.0,2.0,7,6,20
173,177,177,2018-01-07 21:00:00 +0000 UTC,1018,86,3,30,574,19.040476190476188,13.97904761904762,16.301904761904762,12.038571428571426,80.0,1017.0,40.0,4.0,14.511904761904766,10.822380952380954,86.0,1017.0,40.0,3.0,13.047619047619047,9.633333333333333,86.0,1016.0,10.0,3.0,12.325714285714287,9.603333333333332,86.0,1015.0,10.0,3.0,7,6,21
174,178,178,2018-01-07 22:00:00 +0000 UTC,1018,86,2,20,574,21.240952380952386,14.960476190476193,19.040476190476188,13.97904761904762,86.0,1018.0,30.0,3.0,16.301904761904762,12.038571428571426,80.0,1017.0,40.0,4.0,14.511904761904766,10.822380952380954,86.0,1017.0,40.0,3.0,13.047619047619047,9.633333333333333,86.0,1016.0,10.0,3.0,7,6,22
175,179,179,2018-01-07 23:00:00 +0000 UTC,1018,86,3,20,574,22.710476190476193,15.880952380952385,21.240952380952386,14.960476190476193,86.0,1018.0,20.0,2.0,19.040476190476188,13.97904761904762,86.0,1018.0,30.0,3.0,16.301904761904762,12.038571428571426,80.0,1017.0,40.0,4.0,14.511904761904766,10.822380952380954,86.0,1017.0,40.0,3.0,7,6,23
176,180,180,2018-01-08 00:00:00 +0000 UTC,1018,86,2,10,574,24.424285714285716,16.913809523809526,22.710476190476193,15.880952380952385,86.0,1018.0,20.0,3.0,21.240952380952386,14.960476190476193,86.0,1018.0,20.0,2.0,19.040476190476188,13.97904761904762,86.0,1018.0,30.0,3.0,16.301904761904762,12.038571428571426,80.0,1017.0,40.0,4.0,8,0,0
177,181,181,2018-01-08 01:00:00 +0000 UTC,1017,86,1,0,574,26.04761904761905,17.529523809523813,24.424285714285716,16.913809523809526,86.0,1018.0,10.0,2.0,22.710476190476193,15.880952380952385,86.0,1018.0,20.0,3.0,21.240952380952386,14.960476190476193,86.0,1018.0,20.0,2.0,19.040476190476188,13.97904761904762,86.0,1018.0,30.0,3.0,8,0,1
178,182,182,2018-01-08 02:00:00 +0000 UTC,1018,86,3,30,574,29.07333333333333,18.17142857142857,26.04761904761905,17.529523809523813,86.0,1017.0,0.0,1.0,24.424285714285716,16.913809523809526,86.0,1018.0,10.0,2.0,22.710476190476193,15.880952380952385,86.0,1018.0,20.0,3.0,21.240952380952386,14.960476190476193,86.0,1018.0,20.0,2.0,8,0,2
179,183,183,2018-01-08 03:00:00 +0000 UTC,1018,86,2,40,574,28.46142857142857,18.52095238095238,29.07333333333333,18.17142857142857,86.0,1018.0,30.0,3.0,26.04761904761905,17.529523809523813,86.0,1017.0,0.0,1.0,24.424285714285716,16.913809523809526,86.0,1018.0,10.0,2.0,22.710476190476193,15.880952380952385,86.0,1018.0,20.0,3.0,8,0,3
180,184,184,2018-01-08 04:00:00 +0000 UTC,1018,86,3,30,574,28.388571428571428,18.146666666666665,28.46142857142857,18.52095238095238,86.0,1018.0,40.0,2.0,29.07333333333333,18.17142857142857,86.0,1018.0,30.0,3.0,26.04761904761905,17.529523809523813,86.0,1017.0,0.0,1.0,24.424285714285716,16.913809523809526,86.0,1018.0,10.0,2.0,8,0,4
181,185,185,2018-01-08 05:00:00 +0000 UTC,1018,86,3,30,574,30.773809523809533,18.552857142857142,28.388571428571428,18.146666666666665,86.0,1018.0,30.0,3.0,28.46142857142857,18.52095238095238,86.0,1018.0,40.0,2.0,29.07333333333333,18.17142857142857,86.0,1018.0,30.0,3.0,26.04761904761905,17.529523809523813,86.0,1017.0,0.0,1.0,8,0,5
182,186,186,2018-01-08 06:00:00 +0000 UTC,1018,86,3,30,574,34.030952380952385,20.441904761904762,30.773809523809533,18.552857142857142,86.0,1018.0,30.0,3.0,28.388571428571428,18.146666666666665,86.0,1018.0,30.0,3.0,28.46142857142857,18.52095238095238,86.0,1018.0,40.0,2.0,29.07333333333333,18.17142857142857,86.0,1018.0,30.0,3.0,8,0,6
183,187,187,2018-01-08 07:00:00 +0000 UTC,1018,86,3,360,574,32.51285714285714,19.470476190476187,34.030952380952385,20.441904761904762,86.0,1018.0,30.0,3.0,30.773809523809533,18.552857142857142,86.0,1018.0,30.0,3.0,28.388571428571428,18.146666666666665,86.0,1018.0,30.0,3.0,28.46142857142857,18.52095238095238,86.0,1018.0,40.0,2.0,8,0,7
184,188,188,2018-01-08 08:00:00 +0000 UTC,1018,86,4,30,574,31.229523809523805,18.980476190476192,32.51285714285714,19.470476190476187,86.0,1018.0,360.0,3.0,34.030952380952385,20.441904761904762,86.0,1018.0,30.0,3.0,30.773809523809533,18.552857142857142,86.0,1018.0,30.0,3.0,28.388571428571428,18.146666666666665,86.0,1018.0,30.0,3.0,8,0,8
185,189,189,2018-01-08 09:00:00 +0000 UTC,1018,86,3,20,574,29.805714285714284,18.697619047619046,31.229523809523805,18.980476190476192,86.0,1018.0,30.0,4.0,32.51285714285714,19.470476190476187,86.0,1018.0,360.0,3.0,34.030952380952385,20.441904761904762,86.0,1018.0,30.0,3.0,30.773809523809533,18.552857142857142,86.0,1018.0,30.0,3.0,8,0,9
186,190,190,2018-01-08 10:00:00 +0000 UTC,1018,80,3,20,574,23.470476190476194,15.611428571428574,29.805714285714284,18.697619047619046,86.0,1018.0,20.0,3.0,31.229523809523805,18.980476190476192,86.0,1018.0,30.0,4.0,32.51285714285714,19.470476190476187,86.0,1018.0,360.0,3.0,34.030952380952385,20.441904761904762,86.0,1018.0,30.0,3.0,8,0,10
187,191,191,2018-01-08 11:00:00 +0000 UTC,1018,86,2,10,574,16.758095238095233,12.398571428571428,23.470476190476194,15.611428571428574,80.0,1018.0,20.0,3.0,29.805714285714284,18.697619047619046,86.0,1018.0,20.0,3.0,31.229523809523805,18.980476190476192,86.0,1018.0,30.0,4.0,32.51285714285714,19.470476190476187,86.0,1018.0,360.0,3.0,8,0,11
188,192,192,2018-01-08 12:00:00 +0000 UTC,1017,75,2,10,574,17.491428571428564,12.492857142857142,16.758095238095233,12.398571428571428,86.0,1018.0,10.0,2.0,23.470476190476194,15.611428571428574,80.0,1018.0,20.0,3.0,29.805714285714284,18.697619047619046,86.0,1018.0,20.0,3.0,31.229523809523805,18.980476190476192,86.0,1018.0,30.0,4.0,8,0,12
189,193,193,2018-01-08 13:00:00 +0000 UTC,1016,75,4,30,574,16.50380952380952,11.663809523809526,17.491428571428564,12.492857142857142,75.0,1017.0,10.0,2.0,16.758095238095233,12.398571428571428,86.0,1018.0,10.0,2.0,23.470476190476194,15.611428571428574,80.0,1018.0,20.0,3.0,29.805714285714284,18.697619047619046,86.0,1018.0,20.0,3.0,8,0,13
190,194,194,2018-01-08 14:00:00 +0000 UTC,1016,70,3,40,574,18.672857142857143,12.830952380952382,16.50380952380952,11.663809523809526,75.0,1016.0,30.0,4.0,17.491428571428564,12.492857142857142,75.0,1017.0,10.0,2.0,16.758095238095233,12.398571428571428,86.0,1018.0,10.0,2.0,23.470476190476194,15.611428571428574,80.0,1018.0,20.0,3.0,8,0,14
191,195,195,2018-01-08 15:00:00 +0000 UTC,1016,75,2,10,574,23.832380952380948,16.583333333333332,18.672857142857143,12.830952380952382,70.0,1016.0,40.0,3.0,16.50380952380952,11.663809523809526,75.0,1016.0,30.0,4.0,17.491428571428564,12.492857142857142,75.0,1017.0,10.0,2.0,16.758095238095233,12.398571428571428,86.0,1018.0,10.0,2.0,8,0,15
192,196,196,2018-01-08 16:00:00 +0000 UTC,1016,81,1,360,574,26.69523809523809,17.366190476190475,23.832380952380948,16.583333333333332,75.0,1016.0,10.0,2.0,18.672857142857143,12.830952380952382,70.0,1016.0,40.0,3.0,16.50380952380952,11.663809523809526,75.0,1016.0,30.0,4.0,17.491428571428564,12.492857142857142,75.0,1017.0,10.0,2.0,8,0,16
193,197,197,2018-01-08 17:00:00 +0000 UTC,1016,81,1,350,574,28.220476190476184,17.99809523809524,26.69523809523809,17.366190476190475,81.0,1016.0,360.0,1.0,23.832380952380948,16.583333333333332,75.0,1016.0,10.0,2.0,18.672857142857143,12.830952380952382,70.0,1016.0,40.0,3.0,16.50380952380952,11.663809523809526,75.0,1016.0,30.0,4.0,8,0,17
194,198,198,2018-01-08 18:00:00 +0000 UTC,1016,86,3,340,574,29.81761904761905,18.990952380952386,28.220476190476184,17.99809523809524,81.0,1016.0,350.0,1.0,26.69523809523809,17.366190476190475,81.0,1016.0,360.0,1.0,23.832380952380948,16.583333333333332,75.0,1016.0,10.0,2.0,18.672857142857143,12.830952380952382,70.0,1016.0,40.0,3.0,8,0,18
195,199,199,2018-01-08 19:00:00 +0000 UTC,1016,86,3,340,574,33.43666666666666,21.33047619047619,29.81761904761905,18.990952380952386,86.0,1016.0,340.0,3.0,28.220476190476184,17.99809523809524,81.0,1016.0,350.0,1.0,26.69523809523809,17.366190476190475,81.0,1016.0,360.0,1.0,23.832380952380948,16.583333333333332,75.0,1016.0,10.0,2.0,8,0,19
196,200,200,2018-01-08 20:00:00 +0000 UTC,1015,86,3,340,574,33.444761904761904,21.929523809523808,33.43666666666666,21.33047619047619,86.0,1016.0,340.0,3.0,29.81761904761905,18.990952380952386,86.0,1016.0,340.0,3.0,28.220476190476184,17.99809523809524,81.0,1016.0,350.0,1.0,26.69523809523809,17.366190476190475,81.0,1016.0,360.0,1.0,8,0,20
197,201,201,2018-01-08 21:00:00 +0000 UTC,1015,80,2,10,574,31.81,20.26809523809524,33.444761904761904,21.929523809523808,86.0,1015.0,340.0,3.0,33.43666666666666,21.33047619047619,86.0,1016.0,340.0,3.0,29.81761904761905,18.990952380952386,86.0,1016.0,340.0,3.0,28.220476190476184,17.99809523809524,81.0,1016.0,350.0,1.0,8,0,21
198,202,202,2018-01-08 22:00:00 +0000 UTC,1014,86,2,20,574,31.654761904761905,20.9147619047619,31.81,20.26809523809524,80.0,1015.0,10.0,2.0,33.444761904761904,21.929523809523808,86.0,1015.0,340.0,3.0,33.43666666666666,21.33047619047619,86.0,1016.0,340.0,3.0,29.81761904761905,18.990952380952386,86.0,1016.0,340.0,3.0,8,0,22
199,203,203,2018-01-08 23:00:00 +0000 UTC,1013,86,2,20,574,28.337619047619054,19.279523809523813,31.654761904761905,20.9147619047619,86.0,1014.0,20.0,2.0,31.81,20.26809523809524,80.0,1015.0,10.0,2.0,33.444761904761904,21.929523809523808,86.0,1015.0,340.0,3.0,33.43666666666666,21.33047619047619,86.0,1016.0,340.0,3.0,8,0,23
200,204,204,2018-01-09 00:00:00 +0000 UTC,1012,86,2,10,574,25.124285714285715,17.229047619047616,28.337619047619054,19.279523809523813,86.0,1013.0,20.0,2.0,31.654761904761905,20.9147619047619,86.0,1014.0,20.0,2.0,31.81,20.26809523809524,80.0,1015.0,10.0,2.0,33.444761904761904,21.929523809523808,86.0,1015.0,340.0,3.0,9,1,0
201,205,205,2018-01-09 01:00:00 +0000 UTC,1010,86,1,0,574,21.171904761904766,14.513809523809526,25.124285714285715,17.229047619047616,86.0,1012.0,10.0,2.0,28.337619047619054,19.279523809523813,86.0,1013.0,20.0,2.0,31.654761904761905,20.9147619047619,86.0,1014.0,20.0,2.0,31.81,20.26809523809524,80.0,1015.0,10.0,2.0,9,1,1
202,206,206,2018-01-09 02:00:00 +0000 UTC,1011,86,2,360,574,22.86333333333333,15.320952380952379,21.171904761904766,14.513809523809526,86.0,1010.0,0.0,1.0,25.124285714285715,17.229047619047616,86.0,1012.0,10.0,2.0,28.337619047619054,19.279523809523813,86.0,1013.0,20.0,2.0,31.654761904761905,20.9147619047619,86.0,1014.0,20.0,2.0,9,1,2
203,207,207,2018-01-09 03:00:00 +0000 UTC,1012,93,2,290,574,24.72333333333333,16.84285714285714,22.86333333333333,15.320952380952379,86.0,1011.0,360.0,2.0,21.171904761904766,14.513809523809526,86.0,1010.0,0.0,1.0,25.124285714285715,17.229047619047616,86.0,1012.0,10.0,2.0,28.337619047619054,19.279523809523813,86.0,1013.0,20.0,2.0,9,1,3
204,208,208,2018-01-09 04:00:00 +0000 UTC,1013,93,1,360,574,23.919523809523806,16.20095238095238,24.72333333333333,16.84285714285714,93.0,1012.0,290.0,2.0,22.86333333333333,15.320952380952379,86.0,1011.0,360.0,2.0,21.171904761904766,14.513809523809526,86.0,1010.0,0.0,1.0,25.124285714285715,17.229047619047616,86.0,1012.0,10.0,2.0,9,1,4
205,209,209,2018-01-09 05:00:00 +0000 UTC,1013,93,1,340,574,25.871904761904755,17.170476190476197,23.919523809523806,16.20095238095238,93.0,1013.0,360.0,1.0,24.72333333333333,16.84285714285714,93.0,1012.0,290.0,2.0,22.86333333333333,15.320952380952379,86.0,1011.0,360.0,2.0,21.171904761904766,14.513809523809526,86.0,1010.0,0.0,1.0,9,1,5
206,210,210,2018-01-09 06:00:00 +0000 UTC,1012,93,1,79,574,25.821904761904758,17.39,25.871904761904755,17.170476190476197,93.0,1013.0,340.0,1.0,23.919523809523806,16.20095238095238,93.0,1013.0,360.0,1.0,24.72333333333333,16.84285714285714,93.0,1012.0,290.0,2.0,22.86333333333333,15.320952380952379,86.0,1011.0,360.0,2.0,9,1,6
207,211,211,2018-01-09 07:00:00 +0000 UTC,1012,90,1,0,574,26.99809523809525,18.426666666666666,25.821904761904758,17.39,93.0,1012.0,79.0,1.0,25.871904761904755,17.170476190476197,93.0,1013.0,340.0,1.0,23.919523809523806,16.20095238095238,93.0,1013.0,360.0,1.0,24.72333333333333,16.84285714285714,93.0,1012.0,290.0,2.0,9,1,7
208,212,212,2018-01-09 08:00:00 +0000 UTC,1012,93,1,0,574,28.87333333333333,19.575238095238095,26.99809523809525,18.426666666666666,90.0,1012.0,0.0,1.0,25.821904761904758,17.39,93.0,1012.0,79.0,1.0,25.871904761904755,17.170476190476197,93.0,1013.0,340.0,1.0,23.919523809523806,16.20095238095238,93.0,1013.0,360.0,1.0,9,1,8
209,213,213,2018-01-09 09:00:00 +0000 UTC,1011,93,4,290,574,28.22666666666667,18.18857142857143,28.87333333333333,19.575238095238095,93.0,1012.0,0.0,1.0,26.99809523809525,18.426666666666666,90.0,1012.0,0.0,1.0,25.821904761904758,17.39,93.0,1012.0,79.0,1.0,25.871904761904755,17.170476190476197,93.0,1013.0,340.0,1.0,9,1,9
210,214,214,2018-01-09 09:00:00 +0000 UTC,1011,93,4,290,574,25.095714285714287,16.11380952380953,28.22666666666667,18.18857142857143,93.0,1011.0,290.0,4.0,28.87333333333333,19.575238095238095,93.0,1012.0,0.0,1.0,26.99809523809525,18.426666666666666,90.0,1012.0,0.0,1.0,25.821904761904758,17.39,93.0,1012.0,79.0,1.0,9,1,9
211,215,215,2018-01-09 10:00:00 +0000 UTC,1012,93,1,320,574,26.74761904761905,17.740476190476194,25.095714285714287,16.11380952380953,93.0,1011.0,290.0,4.0,28.22666666666667,18.18857142857143,93.0,1011.0,290.0,4.0,28.87333333333333,19.575238095238095,93.0,1012.0,0.0,1.0,26.99809523809525,18.426666666666666,90.0,1012.0,0.0,1.0,9,1,10
212,216,216,2018-01-09 11:00:00 +0000 UTC,1011,80,1,0,574,26.585714285714282,18.623333333333328,26.74761904761905,17.740476190476194,93.0,1012.0,320.0,1.0,25.095714285714287,16.11380952380953,93.0,1011.0,290.0,4.0,28.22666666666667,18.18857142857143,93.0,1011.0,290.0,4.0,28.87333333333333,19.575238095238095,93.0,1012.0,0.0,1.0,9,1,11
213,217,217,2018-01-09 12:00:00 +0000 UTC,1011,86,2,260,574,21.809999999999995,15.880952380952378,26.585714285714282,18.623333333333328,80.0,1011.0,0.0,1.0,26.74761904761905,17.740476190476194,93.0,1012.0,320.0,1.0,25.095714285714287,16.11380952380953,93.0,1011.0,290.0,4.0,28.22666666666667,18.18857142857143,93.0,1011.0,290.0,4.0,9,1,12
214,218,218,2018-01-09 13:00:00 +0000 UTC,1012,81,2,280,574,22.85857142857143,17.206666666666667,21.809999999999995,15.880952380952378,86.0,1011.0,260.0,2.0,26.585714285714282,18.623333333333328,80.0,1011.0,0.0,1.0,26.74761904761905,17.740476190476194,93.0,1012.0,320.0,1.0,25.095714285714287,16.11380952380953,93.0,1011.0,290.0,4.0,9,1,13
215,219,219,2018-01-09 14:00:00 +0000 UTC,1012,75,1,0,574,21.825714285714284,15.903809523809528,22.85857142857143,17.206666666666667,81.0,1012.0,280.0,2.0,21.809999999999995,15.880952380952378,86.0,1011.0,260.0,2.0,26.585714285714282,18.623333333333328,80.0,1011.0,0.0,1.0,26.74761904761905,17.740476190476194,93.0,1012.0,320.0,1.0,9,1,14
216,220,220,2018-01-09 15:00:00 +0000 UTC,1012,75,1,300,574,20.66714285714286,14.656666666666668,21.825714285714284,15.903809523809528,75.0,1012.0,0.0,1.0,22.85857142857143,17.206666666666667,81.0,1012.0,280.0,2.0,21.809999999999995,15.880952380952378,86.0,1011.0,260.0,2.0,26.585714285714282,18.623333333333328,80.0,1011.0,0.0,1.0,9,1,15
217,221,221,2018-01-09 16:00:00 +0000 UTC,1012,70,1,220,574,17.741428571428578,12.717142857142855,20.66714285714286,14.656666666666668,75.0,1012.0,300.0,1.0,21.825714285714284,15.903809523809528,75.0,1012.0,0.0,1.0,22.85857142857143,17.206666666666667,81.0,1012.0,280.0,2.0,21.809999999999995,15.880952380952378,86.0,1011.0,260.0,2.0,9,1,16
218,222,222,2018-01-09 17:00:00 +0000 UTC,1013,81,0,0,574,19.27428571428572,13.629047619047618,17.741428571428578,12.717142857142855,70.0,1012.0,220.0,1.0,20.66714285714286,14.656666666666668,75.0,1012.0,300.0,1.0,21.825714285714284,15.903809523809528,75.0,1012.0,0.0,1.0,22.85857142857143,17.206666666666667,81.0,1012.0,280.0,2.0,9,1,17
219,223,223,2018-01-09 18:00:00 +0000 UTC,1013,75,2,210,574,21.681904761904764,15.421904761904766,19.27428571428572,13.629047619047618,81.0,1013.0,0.0,0.0,17.741428571428578,12.717142857142855,70.0,1012.0,220.0,1.0,20.66714285714286,14.656666666666668,75.0,1012.0,300.0,1.0,21.825714285714284,15.903809523809528,75.0,1012.0,0.0,1.0,9,1,18
220,224,224,2018-01-09 19:00:00 +0000 UTC,1014,80,3,180,574,21.353333333333328,15.021904761904766,21.681904761904764,15.421904761904766,75.0,1013.0,210.0,2.0,19.27428571428572,13.629047619047618,81.0,1013.0,0.0,0.0,17.741428571428578,12.717142857142855,70.0,1012.0,220.0,1.0,20.66714285714286,14.656666666666668,75.0,1012.0,300.0,1.0,9,1,19
221,225,225,2018-01-09 20:00:00 +0000 UTC,1014,80,1,190,574,23.709047619047624,16.437619047619044,21.353333333333328,15.021904761904766,80.0,1014.0,180.0,3.0,21.681904761904764,15.421904761904766,75.0,1013.0,210.0,2.0,19.27428571428572,13.629047619047618,81.0,1013.0,0.0,0.0,17.741428571428578,12.717142857142855,70.0,1012.0,220.0,1.0,9,1,20
222,226,226,2018-01-09 21:00:00 +0000 UTC,1014,86,0,0,574,22.209523809523805,15.375714285714285,23.709047619047624,16.437619047619044,80.0,1014.0,190.0,1.0,21.353333333333328,15.021904761904766,80.0,1014.0,180.0,3.0,21.681904761904764,15.421904761904766,75.0,1013.0,210.0,2.0,19.27428571428572,13.629047619047618,81.0,1013.0,0.0,0.0,9,1,21
223,227,227,2018-01-09 22:00:00 +0000 UTC,1014,86,1,100,574,14.453333333333335,10.406190476190474,22.209523809523805,15.375714285714285,86.0,1014.0,0.0,0.0,23.709047619047624,16.437619047619044,80.0,1014.0,190.0,1.0,21.353333333333328,15.021904761904766,80.0,1014.0,180.0,3.0,21.681904761904764,15.421904761904766,75.0,1013.0,210.0,2.0,9,1,22
224,228,228,2018-01-09 23:00:00 +0000 UTC,1014,86,1,130,574,13.18190476190476,9.146190476190474,14.453333333333335,10.406190476190474,86.0,1014.0,100.0,1.0,22.209523809523805,15.375714285714285,86.0,1014.0,0.0,0.0,23.709047619047624,16.437619047619044,80.0,1014.0,190.0,1.0,21.353333333333328,15.021904761904766,80.0,1014.0,180.0,3.0,9,1,23
225,229,229,2018-01-10 00:00:00 +0000 UTC,1014,100,1,360,574,14.091904761904766,10.06285714285714,13.18190476190476,9.146190476190474,86.0,1014.0,130.0,1.0,14.453333333333335,10.406190476190474,86.0,1014.0,100.0,1.0,22.209523809523805,15.375714285714285,86.0,1014.0,0.0,0.0,23.709047619047624,16.437619047619044,80.0,1014.0,190.0,1.0,10,2,0
226,230,230,2018-01-10 01:00:00 +0000 UTC,1014,93,1,0,574,18.598571428571432,13.575714285714286,14.091904761904766,10.06285714285714,100.0,1014.0,360.0,1.0,13.18190476190476,9.146190476190474,86.0,1014.0,130.0,1.0,14.453333333333335,10.406190476190474,86.0,1014.0,100.0,1.0,22.209523809523805,15.375714285714285,86.0,1014.0,0.0,0.0,10,2,1
227,231,231,2018-01-10 01:00:00 +0000 UTC,1014,93,1,0,574,18.017142857142858,13.49190476190476,18.598571428571432,13.575714285714286,93.0,1014.0,0.0,1.0,14.091904761904766,10.06285714285714,100.0,1014.0,360.0,1.0,13.18190476190476,9.146190476190474,86.0,1014.0,130.0,1.0,14.453333333333335,10.406190476190474,86.0,1014.0,100.0,1.0,10,2,1
228,232,232,2018-01-10 02:00:00 +0000 UTC,1014,85,1,351,574,18.60095238095238,13.09904761904762,18.017142857142858,13.49190476190476,93.0,1014.0,0.0,1.0,18.598571428571432,13.575714285714286,93.0,1014.0,0.0,1.0,14.091904761904766,10.06285714285714,100.0,1014.0,360.0,1.0,13.18190476190476,9.146190476190474,86.0,1014.0,130.0,1.0,10,2,2
229,233,233,2018-01-10 03:00:00 +0000 UTC,1014,92,1,351,574,20.260476190476197,13.710952380952378,18.60095238095238,13.09904761904762,85.0,1014.0,351.0,1.0,18.017142857142858,13.49190476190476,93.0,1014.0,0.0,1.0,18.598571428571432,13.575714285714286,93.0,1014.0,0.0,1.0,14.091904761904766,10.06285714285714,100.0,1014.0,360.0,1.0,10,2,3
230,234,234,2018-01-10 03:00:00 +0000 UTC,1014,92,1,351,574,20.95952380952381,14.303333333333333,20.260476190476197,13.710952380952378,92.0,1014.0,351.0,1.0,18.60095238095238,13.09904761904762,85.0,1014.0,351.0,1.0,18.017142857142858,13.49190476190476,93.0,1014.0,0.0,1.0,18.598571428571432,13.575714285714286,93.0,1014.0,0.0,1.0,10,2,3
231,235,235,2018-01-10 04:00:00 +0000 UTC,1014,100,0,0,574,24.026190476190482,15.709047619047615,20.95952380952381,14.303333333333333,92.0,1014.0,351.0,1.0,20.260476190476197,13.710952380952378,92.0,1014.0,351.0,1.0,18.60095238095238,13.09904761904762,85.0,1014.0,351.0,1.0,18.017142857142858,13.49190476190476,93.0,1014.0,0.0,1.0,10,2,4
232,236,236,2018-01-10 04:00:00 +0000 UTC,1014,100,0,0,574,25.87190476190476,16.92047619047619,24.026190476190482,15.709047619047615,100.0,1014.0,0.0,0.0,20.95952380952381,14.303333333333333,92.0,1014.0,351.0,1.0,20.260476190476197,13.710952380952378,92.0,1014.0,351.0,1.0,18.60095238095238,13.09904761904762,85.0,1014.0,351.0,1.0,10,2,4
233,237,237,2018-01-10 05:00:00 +0000 UTC,1014,88,3,140,574,22.959523809523805,15.165714285714287,25.87190476190476,16.92047619047619,100.0,1014.0,0.0,0.0,24.026190476190482,15.709047619047615,100.0,1014.0,0.0,0.0,20.95952380952381,14.303333333333333,92.0,1014.0,351.0,1.0,20.260476190476197,13.710952380952378,92.0,1014.0,351.0,1.0,10,2,5
234,238,238,2018-01-10 06:00:00 +0000 UTC,1014,100,1,10,574,23.162380952380953,14.830476190476189,22.959523809523805,15.165714285714287,88.0,1014.0,140.0,3.0,25.87190476190476,16.92047619047619,100.0,1014.0,0.0,0.0,24.026190476190482,15.709047619047615,100.0,1014.0,0.0,0.0,20.95952380952381,14.303333333333333,92.0,1014.0,351.0,1.0,10,2,6
235,239,239,2018-01-10 06:00:00 +0000 UTC,1014,100,1,10,574,23.942857142857147,16.15904761904762,23.162380952380953,14.830476190476189,100.0,1014.0,10.0,1.0,22.959523809523805,15.165714285714287,88.0,1014.0,140.0,3.0,25.87190476190476,16.92047619047619,100.0,1014.0,0.0,0.0,24.026190476190482,15.709047619047615,100.0,1014.0,0.0,0.0,10,2,6
236,240,240,2018-01-10 07:00:00 +0000 UTC,1014,100,1,340,574,25.57666666666667,17.347142857142856,23.942857142857147,16.15904761904762,100.0,1014.0,10.0,1.0,23.162380952380953,14.830476190476189,100.0,1014.0,10.0,1.0,22.959523809523805,15.165714285714287,88.0,1014.0,140.0,3.0,25.87190476190476,16.92047619047619,100.0,1014.0,0.0,0.0,10,2,7
237,241,241,2018-01-10 07:00:00 +0000 UTC,1014,100,1,340,574,26.11523809523809,16.415714285714287,25.57666666666667,17.347142857142856,100.0,1014.0,340.0,1.0,23.942857142857147,16.15904761904762,100.0,1014.0,10.0,1.0,23.162380952380953,14.830476190476189,100.0,1014.0,10.0,1.0,22.959523809523805,15.165714285714287,88.0,1014.0,140.0,3.0,10,2,7
238,242,242,2018-01-10 08:00:00 +0000 UTC,1014,100,2,320,574,33.47523809523809,18.5404761904762,26.11523809523809,16.415714285714287,100.0,1014.0,340.0,1.0,25.57666666666667,17.347142857142856,100.0,1014.0,340.0,1.0,23.942857142857147,16.15904761904762,100.0,1014.0,10.0,1.0,23.162380952380953,14.830476190476189,100.0,1014.0,10.0,1.0,10,2,8
239,243,243,2018-01-10 08:00:00 +0000 UTC,1014,100,2,320,574,25.18238095238095,15.421904761904766,33.47523809523809,18.5404761904762,100.0,1014.0,320.0,2.0,26.11523809523809,16.415714285714287,100.0,1014.0,340.0,1.0,25.57666666666667,17.347142857142856,100.0,1014.0,340.0,1.0,23.942857142857147,16.15904761904762,100.0,1014.0,10.0,1.0,10,2,8
